net_id,delay,majority,disease,predator,overlap,agent,mixing,path,paint
113,1.45929250643229,3.55818308814705,33.087104,0.76739635,0.893736153846168,3.50811151387433,127.621571578728,108.452517809066,131.205338710693
114,1.43177270696916,3.31941886658016,31.928112,0.763091,0.824256495726505,3.39659391724287,118.437194790365,97.0844688389398,124.615628860883
115,1.53083064197873,3.55388638308272,33.0656,0.7676159,0.892885726495739,3.50308357130032,127.628834283585,108.582045264548,131.189665491552
116,1.46843628246767,3.53539323297775,31.852696,0.7611817,0.825843034188042,3.36288726015485,122.205930082536,97.0412738448856,126.163115206608
117,1.4659655460508,3.54239599276102,32.620492,0.76502155,0.866481153846167,3.46211367701868,125.372624459488,105.051996960384,129.222768324503
118,1.50193766849017,3.55470781861268,31.963004,0.76140995,0.862173675213688,3.36070378578312,123.246172302224,99.6138224242375,127.042147999074
119,1.54039484714458,3.55434494614783,33.051728,0.7666978,0.883718717948732,3.5068030955354,127.39291298656,108.335060989682,131.045234672973
120,1.40807460465743,3.442140489764,30.82604,0.75728355,0.75008076923077,3.2044885759885,116.574413795331,84.4240844459614,121.674668187944
121,1.470011131579,3.55378047875525,32.550748,0.76413725,0.882378760683773,3.44369359379618,125.376384743557,104.227793490525,129.014266113295
122,1.53503661224599,3.55108569133342,32.981952,0.76669125,0.879555213675227,3.50345827138916,127.182252625235,107.874776827964,130.886804077286
123,1.50391250569717,3.55979281570217,33.06172,0.7672304,0.890818547008562,3.50451317244595,127.54914892897,108.275055470282,131.170020050824
124,1.48344979552233,3.54745711072016,32.616224,0.764995,0.855590170940182,3.44333679611525,125.48659772344,104.322241612653,129.412340140286
125,1.56579318856558,3.54825980880923,32.37596,0.7630979,0.855946495726508,3.41625877783569,124.527422166897,101.847307127079,128.405560798335
126,1.49489622356535,3.55359066501084,32.506816,0.7655934,0.866991965811978,3.43474302404089,125.399776882658,104.074694395266,129.211343661992
127,1.46472862814877,3.51325892788954,32.73524,0.7657241,0.832754102564111,3.45190060722206,125.034432904473,102.867546672016,129.63706341435
128,1.51139780368939,3.55178557794215,33.032664,0.76652215,0.884889658119672,3.50310906781059,127.35726951057,108.347263057618,131.015410984737
129,1.45072365685472,3.51305560033597,32.075428,0.7629141,0.80249414529915,3.35436305711993,122.956646091513,95.6395108109878,127.590400034737
130,1.18695364097198,3.10208620176731,31.839724,0.7650105,0.787568076923082,3.41528671348485,108.900017494156,90.1793125628606,117.183771713851
131,1.19238197522838,3.21475884182212,27.18012,0.72083745,0.689433504273497,3.07434955808314,95.3693680251846,73.8535560027526,99.4572299414436
132,1.4183938574454,3.53469302145135,31.627972,0.75919615,0.841724957264966,3.36139288892587,121.37524246708,98.6000244514174,125.259732054166
133,1.53251748608428,3.55827745963938,32.81758,0.76656595,0.884122393162408,3.47323038687433,126.688539691181,106.278328423275,130.340032298056
134,1.39552129893459,3.54082706265254,31.846488,0.7607067,0.836471709401719,3.35929904987449,122.31522218949,98.1600939031088,126.238887712571
135,1.46725366161861,3.5456760069747,33.036128,0.7663154,0.874568632478646,3.50632930091689,126.988821051474,107.603937649886,130.779786094298
136,1.40038288276369,3.37997569048532,32.543412,0.7648142,0.807183333333341,3.40803121159343,121.229489867957,99.3280152806544,127.717257931999
137,1.50204637990298,3.55282968239744,33.023292,0.7664975,0.873671581196594,3.49631086556459,127.141599778307,107.339707606533,130.830373014342
138,1.26463740644815,3.12215043425533,32.287144,0.76360005,0.774137564102568,3.40168663173895,112.681087176014,91.0068838512046,121.889147585196
139,1.45287754019172,3.56315149238308,31.59046,0.7592407,0.854048547008559,3.25008774000969,122.449471645535,95.2346194495739,126.418117804008
140,1.48333057720419,3.55120518926135,33.101572,0.76774635,0.880773547008562,3.5122540001503,127.423817239191,108.3024936788,131.128381900018
141,1.47808974417115,3.451162238634,32.790844,0.7668534,0.813464487179495,3.478637391881,124.287219083836,102.233574972733,129.467380075051
142,1.58239947867987,3.5597531923724,33.090548,0.767432,0.895453632478649,3.51091101149543,127.784914146428,109.07174228396,131.341080181735
